{Name:n02104029 kuvasz, Probability:0.21910787}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.15326566}  {Name:n02111500 Great Pyrenees, Probability:0.07865355}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.94502956}  {Name:n01883070 wombat, Probability:0.03139865}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.011964751}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.77180064}  {Name:n02097298 Scotch terrier, Scottish terrier, Scottie, Probability:0.027494544}  {Name:n01877812 wallaby, brush kangaroo, Probability:0.01929863}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02444819 otter, Probability:0.40622094}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.25290105}  {Name:n02504013 Indian elephant, Elephas maximus, Probability:0.063946575}
{Name:n01883070 wombat, Probability:0.19880898}  {Name:n02444819 otter, Probability:0.16498545}  {Name:n02363005 beaver, Probability:0.1293243}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.97480154}  {Name:n02104029 kuvasz, Probability:0.018836582}  {Name:n02093647 Bedlington terrier, Probability:0.002309631}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.7375442}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.053466614}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.044183824}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9984515}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.001375617}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00016418344}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02125311 cougar, puma, catamount, mountain lion, painter, panther, Felis concolor, Probability:0.5633618}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.2340089}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.06666067}
{Name:n01695060 Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis, Probability:0.17916745}  {Name:n03000684 chain saw, chainsaw, Probability:0.13736852}  {Name:n04336792 stretcher, Probability:0.121747375}
{Name:n02437616 llama, Probability:0.24309671}  {Name:n02444819 otter, Probability:0.13652508}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.116328366}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.91807586}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.07145779}  {Name:n02117135 hyena, hyaena, Probability:0.006926993}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9978504}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0012137735}  {Name:n02444819 otter, Probability:0.00021378821}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8632359}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.069997}  {Name:n02111889 Samoyed, Samoyede, Probability:0.03915079}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8681188}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.057636555}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.032350887}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99777895}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0007784628}  {Name:n02113799 standard poodle, Probability:0.00041670733}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9856418}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.004725171}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0026068506}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.82594013}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.057242658}  {Name:n02108000 EntleBucher, Probability:0.024758255}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.9692584}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.018497482}  {Name:n02483708 siamang, Hylobates syndactylus, Symphalangus syndactylus, Probability:0.004622708}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8434731}  {Name:n02442845 mink, Probability:0.024901707}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.017049383}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9681639}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.023144936}  {Name:n02441942 weasel, Probability:0.0026708299}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.7311812}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.119625404}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.10604472}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.5170481}  {Name:n02095889 Sealyham terrier, Sealyham, Probability:0.053649276}  {Name:n02098286 West Highland white terrier, Probability:0.050602507}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.3447548}  {Name:n02342885 hamster, Probability:0.23680599}  {Name:n01883070 wombat, Probability:0.08114241}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.693364}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.22250251}  {Name:n02410509 bison, Probability:0.016284741}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.94267327}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.012948896}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.012280937}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.98981744}  {Name:n04251144 snorkel, Probability:0.0057512587}  {Name:n02807133 bathing cap, swimming cap, Probability:0.0008355834}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.34695113}  {Name:n01860187 black swan, Cygnus atratus, Probability:0.23284112}  {Name:n02951358 canoe, Probability:0.063000254}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.3822147}  {Name:n02111889 Samoyed, Samoyede, Probability:0.08634761}  {Name:n02098105 soft-coated wheaten terrier, Probability:0.06785301}
{Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.21500662}  {Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.14637867}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.09586117}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9982345}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0009771403}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.00032122273}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.53120226}  {Name:n02104029 kuvasz, Probability:0.31240994}  {Name:n02099601 golden retriever, Probability:0.061017893}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.95837736}  {Name:n02361337 marmot, Probability:0.011068844}  {Name:n02437312 Arabian camel, dromedary, Camelus dromedarius, Probability:0.011040948}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.95094466}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.04156515}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.0038250934}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8358027}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.041495852}  {Name:n02138441 meerkat, mierkat, Probability:0.028082399}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.97170705}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.0145519925}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.01310697}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99097985}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0056963325}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.00081319216}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.94787616}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.04978964}  {Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.0006893515}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.873111}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.09023737}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.008512415}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.91182625}  {Name:n02363005 beaver, Probability:0.039672416}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00902229}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.6816576}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.21252573}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.028795304}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.4480498}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.29749817}  {Name:n02104029 kuvasz, Probability:0.15657836}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9790466}  {Name:n02410509 bison, Probability:0.014894788}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0021696656}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.97834796}  {Name:n02412080 ram, tup, Probability:0.014661565}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.0019882296}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.880908}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.02663597}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.017363278}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.3464747}  {Name:n01883070 wombat, Probability:0.113015264}  {Name:n02444819 otter, Probability:0.10998931}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.23759134}  {Name:n02102318 cocker spaniel, English cocker spaniel, cocker, Probability:0.13446781}  {Name:n01664065 loggerhead, loggerhead turtle, Caretta caretta, Probability:0.044548776}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9966433}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.001031882}  {Name:n02104029 kuvasz, Probability:0.0006403203}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.5197711}  {Name:n02009912 American egret, great white heron, Egretta albus, Probability:0.0627945}  {Name:n02058221 albatross, mollymawk, Probability:0.03635067}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.7355653}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.2636421}  {Name:n02481823 chimpanzee, chimp, Pan troglodytes, Probability:0.00043132444}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.34883943}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.33491012}  {Name:n02108551 Tibetan mastiff, Probability:0.04978635}
{Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.9803812}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0100897085}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.001420807}
{Name:n02395406 hog, pig, grunter, squealer, Sus scrofa, Probability:0.19347413}  {Name:n02504013 Indian elephant, Elephas maximus, Probability:0.19302389}  {Name:n02398521 hippopotamus, hippo, river horse, Hippopotamus amphibius, Probability:0.13172315}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.61575407}  {Name:n01664065 loggerhead, loggerhead turtle, Caretta caretta, Probability:0.09756079}  {Name:n04251144 snorkel, Probability:0.09169412}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.7196565}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.114937685}  {Name:n02444819 otter, Probability:0.03601444}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.99862325}  {Name:n02125311 cougar, puma, catamount, mountain lion, painter, panther, Felis concolor, Probability:0.00028208632}  {Name:n02410509 bison, Probability:0.00027444816}
{Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.99999344}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:4.483467e-06}  {Name:n02509815 lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens, Probability:1.9237455e-06}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8590957}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.093565345}  {Name:n01883070 wombat, Probability:0.028974911}
{Name:n03291819 envelope, Probability:0.92006}  {Name:n02708093 analog clock, Probability:0.0070977146}  {Name:n03832673 notebook, notebook computer, Probability:0.0055477163}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9971317}  {Name:n02396427 wild boar, boar, Sus scrofa, Probability:0.0009587021}  {Name:n01883070 wombat, Probability:0.0006609624}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9995654}  {Name:n01695060 Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis, Probability:0.00019198454}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.00011596698}
