{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.720621}  {Name:n02117135 hyena, hyaena, Probability:0.0041738865}  {Name:n01695060 Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis, Probability:0.0032659937}
{Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.90118057}  {Name:n02509815 lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens, Probability:0.0024089266}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0015262662}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8599621}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.004379159}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.0032617857}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9238897}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0056605786}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0023851753}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.89491236}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0059404257}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0026194542}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8143049}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.08307228}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0049397456}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8569997}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.018559538}  {Name:n02117135 hyena, hyaena, Probability:0.011686425}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.91613954}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0020339782}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0014970313}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8994098}  {Name:n02074367 dugong, Dugong dugon, Probability:0.0074496483}  {Name:n01498041 stingray, Probability:0.0015802445}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.89888144}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0012455244}  {Name:n04204238 shopping basket, Probability:0.0010422509}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.83595216}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.036255147}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.018201413}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.92589694}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0050204843}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0011368656}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.7875217}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.016540231}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.009458591}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.87603635}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0015817791}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0014917548}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9229128}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0013324022}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0007225651}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.92601734}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.021443427}  {Name:n02115913 dhole, Cuon alpinus, Probability:0.0010455516}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.91730607}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0012565646}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0009987315}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.83049893}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.032838568}  {Name:n02112137 chow, chow chow, Probability:0.015092507}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.79228324}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.03796695}  {Name:n02111889 Samoyed, Samoyede, Probability:0.03015217}
{Name:n02361337 marmot, Probability:0.53579473}  {Name:n02363005 beaver, Probability:0.2239405}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.069006786}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.86268675}  {Name:n02117135 hyena, hyaena, Probability:0.015885202}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.003132132}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8495669}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.002331042}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0017530122}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9253524}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0019132072}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.0005847921}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.90963614}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0028392735}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0015303787}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.850045}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0024084696}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0022580782}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.88234615}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0066402024}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0020448037}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9272222}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.010942865}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0022931246}
{Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.9619369}  {Name:n03538406 horse cart, horse-cart, Probability:0.0006855476}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00055006053}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.94686717}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0039292206}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0007585993}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.90884477}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.001731067}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.00080788037}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.87915826}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.00814318}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.0047976836}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.91810775}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0015166376}  {Name:n02077923 sea lion, Probability:0.000948566}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.43924612}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.097845346}  {Name:n02108915 French bulldog, Probability:0.015260628}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.9528558}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0036811593}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0032717113}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.90345347}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0015690723}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0007060138}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8728065}  {Name:n09229709 bubble, Probability:0.006034276}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0014097771}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9880084}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0011162151}  {Name:n07615774 ice lolly, lolly, lollipop, popsicle, Probability:0.00077408936}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9186885}  {Name:n02104029 kuvasz, Probability:0.010596945}  {Name:n02111500 Great Pyrenees, Probability:0.002026683}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.7998053}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.051915683}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.010906607}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.9043366}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0018059998}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0015730637}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8099464}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0026162623}  {Name:n02129165 lion, king of beasts, Panthera leo, Probability:0.0014476033}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8466438}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0152056245}  {Name:n02113799 standard poodle, Probability:0.008157089}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.80147135}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.025461366}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00601379}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.71576184}  {Name:n02117135 hyena, hyaena, Probability:0.0629179}  {Name:n02116738 African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus, Probability:0.006958505}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8900521}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0032960207}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.001838001}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8508543}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.0035407285}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0029990184}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.863254}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.030110702}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.006295612}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.8748004}  {Name:n02114548 white wolf, Arctic wolf, Canis lupus tundrarum, Probability:0.029374413}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.01372251}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.8537446}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.005384954}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.004498086}
{Name:n03291819 envelope, Probability:0.88372856}  {Name:n06359193 web site, website, internet site, site, Probability:0.019584967}  {Name:n02840245 binder, ring-binder, Probability:0.0027651817}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.7648057}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.07377688}  {Name:n02483708 siamang, Hylobates syndactylus, Symphalangus syndactylus, Probability:0.012930242}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.85731626}  {Name:n02120079 Arctic fox, white fox, Alopex lagopus, Probability:0.0017743306}  {Name:n02111889 Samoyed, Samoyede, Probability:0.001485934}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.84465176}  {Name:n02112137 chow, chow chow, Probability:0.0020939019}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.0019564554}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.9669677}  {Name:n02510455 giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca, Probability:0.0006514839}  {Name:n02104029 kuvasz, Probability:0.0006301153}
{Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.8727893}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.004215867}  {Name:n02134418 sloth bear, Melursus ursinus, Ursus ursinus, Probability:0.002704448}
{Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.90597945}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.009120129}  {Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.0030794132}
{Name:n02134084 ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus, Probability:0.93866384}  {Name:n02132136 brown bear, bruin, Ursus arctos, Probability:0.0013960243}  {Name:n02133161 American black bear, black bear, Ursus americanus, Euarctos americanus, Probability:0.00041480176}
